"","judgmentDate","type","count"
"31068",2010-06-16,"Embargos de Declara\xc3\xa7\xc3\xa3o",179
"31069",2010-06-16,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"31070",2010-06-16,"Habeas Corpus",60
"31071",2010-06-16,"Mandado de Seguran\xc3\xa7a",3
"31072",2010-06-16,"Recurso em Sentido Estrito",19
"31073",2010-06-16,"Reexame Necess\xc3\xa1rio",1
"31074",2010-06-17,"A\xc3\xa7\xc3\xa3o Penal",1
"31075",2010-06-17,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",3
"31076",2010-06-17,"Agravo",758
"31077",2010-06-17,"Agravo de Instrumento",773
"31078",2010-06-17,"Agravo em Execu\xc3\xa7\xc3\xa3o",27
"31079",2010-06-17,"Agravo Regimental",42
"31080",2010-06-17,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31081",2010-06-17,"Apela\xc3\xa7\xc3\xa3o Crime",114
"31082",2010-06-17,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",18
"31083",2010-06-17,"Cautelar Inominada",5
"31084",2010-06-17,"Conflito de Compet\xc3\xaancia",8
"31085",2010-06-17,"Correi\xc3\xa7\xc3\xa3o Parcial",2
"31086",2010-06-17,"Embargos de Declara\xc3\xa7\xc3\xa3o",903
"31087",2010-06-17,"Habeas Corpus",35
"31088",2010-06-17,"Mandado de Seguran\xc3\xa7a",2
"31089",2010-06-17,"Medida Cautelar",2
"31090",2010-06-17,"Medida Cautelar Inominada",1
"31091",2010-06-17,"Peti\xc3\xa7\xc3\xa3o",1
"31092",2010-06-17,"Recurso em Sentido Estrito",2
"31093",2010-06-17,"Reexame Necess\xc3\xa1rio",4
"31094",2010-06-18,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31095",2010-06-18,"Agravo",9
"31096",2010-06-18,"Agravo de Instrumento",330
"31097",2010-06-18,"Agravo Regimental",1
"31098",2010-06-18,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",43
"31099",2010-06-18,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",1
"31100",2010-06-18,"Conflito de Compet\xc3\xaancia",1
"31101",2010-06-18,"Embargos de Declara\xc3\xa7\xc3\xa3o",24
"31102",2010-06-18,"Embargos Infringentes",61
"31103",2010-06-18,"Embargos Infringentes e de Nulidade",30
"31104",2010-06-18,"Habeas Corpus",1
"31105",2010-06-18,"Mandado de Seguran\xc3\xa7a",1
"31106",2010-06-18,"Revis\xc3\xa3o Criminal",12
"31107",2010-06-20,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",2
"31108",2010-06-21,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31109",2010-06-21,"Agravo",3
"31110",2010-06-21,"Agravo de Instrumento",350
"31111",2010-06-21,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",103
"31112",2010-06-21,"Apela\xc3\xa7\xc3\xa3o Crime",1
"31113",2010-06-21,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",2
"31114",2010-06-21,"Conflito de Compet\xc3\xaancia",12
"31115",2010-06-21,"Embargos de Declara\xc3\xa7\xc3\xa3o",40
"31116",2010-06-21,"Habeas Corpus",4
"31117",2010-06-21,"Reexame Necess\xc3\xa1rio",1
"31118",2010-06-22,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",8
"31119",2010-06-22,"Agravo",198
"31120",2010-06-22,"Agravo de Instrumento",1000
"31121",2010-06-22,"Agravo Regimental",2
"31122",2010-06-22,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31123",2010-06-22,"Apela\xc3\xa7\xc3\xa3o Crime",2
"31124",2010-06-22,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",50
"31125",2010-06-22,"Conflito de Compet\xc3\xaancia",3
"31126",2010-06-22,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"31127",2010-06-22,"Embargos de Declara\xc3\xa7\xc3\xa3o",761
"31128",2010-06-22,"Embargos Infringentes",1
"31129",2010-06-22,"Habeas Corpus",6
"31130",2010-06-22,"Medida Cautelar",1
"31131",2010-06-22,"Reexame Necess\xc3\xa1rio",9
"31132",2010-06-23,"Agravo",258
"31133",2010-06-23,"Agravo de Instrumento",568
"31134",2010-06-23,"Agravo em Execu\xc3\xa7\xc3\xa3o",3
"31135",2010-06-23,"Agravo Regimental",8
"31136",2010-06-23,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31137",2010-06-23,"Apela\xc3\xa7\xc3\xa3o Crime",255
"31138",2010-06-23,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",46
"31139",2010-06-23,"Conflito de Compet\xc3\xaancia",3
"31140",2010-06-23,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",2
"31141",2010-06-23,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"31142",2010-06-23,"Embargos de Declara\xc3\xa7\xc3\xa3o",465
"31143",2010-06-23,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"31144",2010-06-23,"Habeas Corpus",66
"31145",2010-06-23,"Mandado de Seguran\xc3\xa7a",5
"31146",2010-06-23,"Recurso C\xc3\xadvel",379
"31147",2010-06-23,"Recurso em Sentido Estrito",12
"31148",2010-06-23,"Reexame Necess\xc3\xa1rio",9
"31149",2010-06-23,"Revis\xc3\xa3o Criminal",2
"31150",2010-06-24,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"31151",2010-06-24,"Agravo",540
"31152",2010-06-24,"Agravo de Instrumento",749
"31153",2010-06-24,"Agravo em Execu\xc3\xa7\xc3\xa3o",8
"31154",2010-06-24,"Agravo Regimental",26
"31155",2010-06-24,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31156",2010-06-24,"Apela\xc3\xa7\xc3\xa3o Crime",310
"31157",2010-06-24,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",26
"31158",2010-06-24,"Carta Testemunh\xc3\xa1vel",1
"31159",2010-06-24,"Cautelar Inominada",1
"31160",2010-06-24,"Conflito de Compet\xc3\xaancia",11
"31161",2010-06-24,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",5
"31162",2010-06-24,"Correi\xc3\xa7\xc3\xa3o Parcial",5
"31163",2010-06-24,"Embargos de Declara\xc3\xa7\xc3\xa3o",908
"31164",2010-06-24,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",2
"31165",2010-06-24,"Habeas Corpus",179
"31166",2010-06-24,"Mandado de Seguran\xc3\xa7a",14
"31167",2010-06-24,"Recurso C\xc3\xadvel",1000
"31168",2010-06-24,"Recurso em Sentido Estrito",35
"31169",2010-06-24,"Reexame Necess\xc3\xa1rio",11
"31170",2010-06-24,"Revis\xc3\xa3o Criminal",3
"31171",2010-06-25,"Agravo",2
"31172",2010-06-25,"Agravo de Instrumento",228
"31173",2010-06-25,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",64
"31174",2010-06-25,"Apela\xc3\xa7\xc3\xa3o Crime",2
"31175",2010-06-25,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",3
"31176",2010-06-25,"Cautelar Inominada",1
"31177",2010-06-25,"Conflito de Compet\xc3\xaancia",2
"31178",2010-06-25,"Embargos de Declara\xc3\xa7\xc3\xa3o",7
"31179",2010-06-25,"Embargos Infringentes e de Nulidade",26
"31180",2010-06-25,"Habeas Corpus",2
"31181",2010-06-25,"Incidente de Inconstitucionalidade",1
"31182",2010-06-25,"Recurso C\xc3\xadvel",167
"31183",2010-06-25,"Recurso em Sentido Estrito",1
"31184",2010-06-25,"Revis\xc3\xa3o Criminal",12
"31185",2010-06-26,"Agravo de Instrumento",2
"31186",2010-06-26,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",3
"31187",2010-06-27,"Agravo de Instrumento",14
"31188",2010-06-27,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",19
"31189",2010-06-27,"Apela\xc3\xa7\xc3\xa3o Crime",1
"31190",2010-06-27,"Embargos de Declara\xc3\xa7\xc3\xa3o",1
"31191",2010-06-28,"Agravo",6
"31192",2010-06-28,"Agravo de Instrumento",287
"31193",2010-06-28,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",103
"31194",2010-06-28,"Apela\xc3\xa7\xc3\xa3o Crime",1
"31195",2010-06-28,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",8
"31196",2010-06-28,"Conflito de Compet\xc3\xaancia",3
"31197",2010-06-28,"Correi\xc3\xa7\xc3\xa3o Parcial",5
"31198",2010-06-28,"Embargos de Declara\xc3\xa7\xc3\xa3o",32
"31199",2010-06-28,"Habeas Corpus",7
"31200",2010-06-28,"Mandado de Seguran\xc3\xa7a",1
"31201",2010-06-28,"Recurso Crime",46
"31202",2010-06-28,"Reexame Necess\xc3\xa1rio",2
"31203",2010-06-29,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31204",2010-06-29,"Agravo",34
"31205",2010-06-29,"Agravo de Instrumento",400
"31206",2010-06-29,"Agravo Regimental",3
"31207",2010-06-29,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",276
"31208",2010-06-29,"Apela\xc3\xa7\xc3\xa3o Crime",35
"31209",2010-06-29,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",8
"31210",2010-06-29,"Conflito de Compet\xc3\xaancia",3
"31211",2010-06-29,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"31212",2010-06-29,"Embargos de Declara\xc3\xa7\xc3\xa3o",84
"31213",2010-06-29,"Habeas Corpus",1
"31214",2010-06-29,"Incidente de Inconstitucionalidade",1
"31215",2010-06-29,"Mandado de Seguran\xc3\xa7a",1
"31216",2010-06-29,"Medida Cautelar Inominada",1
"31217",2010-06-29,"Recurso em Sentido Estrito",4
"31218",2010-06-29,"Reexame Necess\xc3\xa1rio",2
"31219",2010-06-29,"Restaura\xc3\xa7\xc3\xa3o de Autos",1
"31220",2010-06-29,"Suspens\xc3\xa3o de Execu\xc3\xa7\xc3\xa3o de Senten\xc3\xa7a",1
"31221",2010-06-30,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31222",2010-06-30,"Agravo",381
"31223",2010-06-30,"Agravo de Instrumento",1000
"31224",2010-06-30,"Agravo em Execu\xc3\xa7\xc3\xa3o",2
"31225",2010-06-30,"Agravo Regimental",13
"31226",2010-06-30,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31227",2010-06-30,"Apela\xc3\xa7\xc3\xa3o Crime",145
"31228",2010-06-30,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",73
"31229",2010-06-30,"Cautelar Inominada",2
"31230",2010-06-30,"Conflito de Compet\xc3\xaancia",11
"31231",2010-06-30,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",2
"31232",2010-06-30,"Correi\xc3\xa7\xc3\xa3o Parcial",2
"31233",2010-06-30,"Crimes contra a honra",1
"31234",2010-06-30,"Embargos de Declara\xc3\xa7\xc3\xa3o",1000
"31235",2010-06-30,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"31236",2010-06-30,"Habeas Corpus",59
"31237",2010-06-30,"Mandado de Seguran\xc3\xa7a",1
"31238",2010-06-30,"Medida Cautelar Inominada",1
"31239",2010-06-30,"Recurso em Sentido Estrito",13
"31240",2010-06-30,"Reexame Necess\xc3\xa1rio",31
"31241",2010-06-30,"Representa\xc3\xa7\xc3\xa3o Criminal",1
"31242",2010-06-30,"Restaura\xc3\xa7\xc3\xa3o de Autos",1
"31243",2010-06-30,"Suspens\xc3\xa3o de Execu\xc3\xa7\xc3\xa3o de Senten\xc3\xa7a",1
"31244",2010-07-01,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31245",2010-07-01,"Agravo",93
"31246",2010-07-01,"Agravo de Instrumento",471
"31247",2010-07-01,"Agravo em Execu\xc3\xa7\xc3\xa3o",4
"31248",2010-07-01,"Agravo Regimental",6
"31249",2010-07-01,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",864
"31250",2010-07-01,"Apela\xc3\xa7\xc3\xa3o Crime",54
"31251",2010-07-01,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",23
"31252",2010-07-01,"Cautelar Inominada",1
"31253",2010-07-01,"Conflito de Compet\xc3\xaancia",33
"31254",2010-07-01,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",2
"31255",2010-07-01,"Correi\xc3\xa7\xc3\xa3o Parcial",3
"31256",2010-07-01,"Embargos de Declara\xc3\xa7\xc3\xa3o",632
"31257",2010-07-01,"Embargos Infringentes",2
"31258",2010-07-01,"Habeas Corpus",72
"31259",2010-07-01,"Mandado de Seguran\xc3\xa7a",13
"31260",2010-07-01,"Medida Cautelar",1
"31261",2010-07-01,"Recurso C\xc3\xadvel",491
"31262",2010-07-01,"Recurso em Sentido Estrito",4
"31263",2010-07-01,"Reexame Necess\xc3\xa1rio",13
"31264",2010-07-01,"Restaura\xc3\xa7\xc3\xa3o de Autos",1
"31265",2010-07-01,"Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia",5
"31266",2010-07-02,"Agravo",16
"31267",2010-07-02,"Agravo de Instrumento",283
"31268",2010-07-02,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",68
"31269",2010-07-02,"Apela\xc3\xa7\xc3\xa3o Crime",1
"31270",2010-07-02,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",2
"31271",2010-07-02,"Embargos de Declara\xc3\xa7\xc3\xa3o",12
"31272",2010-07-02,"Embargos Infringentes",2
"31273",2010-07-02,"Embargos Infringentes e de Nulidade",6
"31274",2010-07-02,"Reexame Necess\xc3\xa1rio",3
"31275",2010-07-02,"Revis\xc3\xa3o Criminal",14
"31276",2010-07-04,"Agravo de Instrumento",8
"31277",2010-07-04,"Embargos de Declara\xc3\xa7\xc3\xa3o",1
"31278",2010-07-05,"A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade",13
"31279",2010-07-05,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31280",2010-07-05,"Agravo de Instrumento",437
"31281",2010-07-05,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",823
"31282",2010-07-05,"Apela\xc3\xa7\xc3\xa3o Crime",4
"31283",2010-07-05,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",6
"31284",2010-07-05,"Cautelar Inominada",1
"31285",2010-07-05,"Conflito de Compet\xc3\xaancia",14
"31286",2010-07-05,"Embargos de Declara\xc3\xa7\xc3\xa3o",227
"31287",2010-07-05,"Embargos Infringentes",1
"31288",2010-07-05,"Habeas Corpus",6
"31289",2010-07-05,"Interven\xc3\xa7\xc3\xa3o no Estado",1
"31290",2010-07-05,"Mandado de Injun\xc3\xa7\xc3\xa3o",2
"31291",2010-07-05,"Mandado de Seguran\xc3\xa7a",2
"31292",2010-07-05,"Revis\xc3\xa3o Criminal",1
"31293",2010-07-06,"Agravo",534
"31294",2010-07-06,"Agravo de Instrumento",533
"31295",2010-07-06,"Agravo Regimental",3
"31296",2010-07-06,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",462
"31297",2010-07-06,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",3
"31298",2010-07-06,"Cautelar Inominada",2
"31299",2010-07-06,"Embargos de Declara\xc3\xa7\xc3\xa3o",176
"31300",2010-07-06,"Embargos Infringentes",2
"31301",2010-07-06,"Habeas Corpus",6
"31302",2010-07-06,"Reexame Necess\xc3\xa1rio",2
"31303",2010-07-06,"Restaura\xc3\xa7\xc3\xa3o de Autos",1
"31304",2010-07-06,"Revis\xc3\xa3o Criminal",1
"31305",2010-07-07,"Agravo",182
"31306",2010-07-07,"Agravo de Instrumento",539
"31307",2010-07-07,"Agravo em Execu\xc3\xa7\xc3\xa3o",3
"31308",2010-07-07,"Agravo Regimental",8
"31309",2010-07-07,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",672
"31310",2010-07-07,"Apela\xc3\xa7\xc3\xa3o Crime",173
"31311",2010-07-07,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",21
"31312",2010-07-07,"Carta Testemunh\xc3\xa1vel",1
"31313",2010-07-07,"Cautelar Inominada",2
"31314",2010-07-07,"Conflito de Compet\xc3\xaancia",22
"31315",2010-07-07,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",2
"31316",2010-07-07,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"31317",2010-07-07,"Embargos de Declara\xc3\xa7\xc3\xa3o",206
"31318",2010-07-07,"Habeas Corpus",62
"31319",2010-07-07,"Mandado de Seguran\xc3\xa7a",2
"31320",2010-07-07,"Medida Cautelar Inominada",1
"31321",2010-07-07,"Recurso em Sentido Estrito",24
"31322",2010-07-07,"Reexame Necess\xc3\xa1rio",11
"31323",2010-07-07,"Revis\xc3\xa3o Criminal",1
"31324",2010-07-08,"A\xc3\xa7\xc3\xa3o Penal",1
"31325",2010-07-08,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"31326",2010-07-08,"Agravo",905
"31327",2010-07-08,"Agravo de Instrumento",606
"31328",2010-07-08,"Agravo Regimental",39
"31329",2010-07-08,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31330",2010-07-08,"Apela\xc3\xa7\xc3\xa3o Crime",315
"31331",2010-07-08,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",29
"31332",2010-07-08,"Carta Testemunh\xc3\xa1vel",1
"31333",2010-07-08,"Cautelar Inominada",2
"31334",2010-07-08,"Conflito de Compet\xc3\xaancia",8
"31335",2010-07-08,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",6
"31336",2010-07-08,"Correi\xc3\xa7\xc3\xa3o Parcial",6
"31337",2010-07-08,"Crime Responsabilidade Funcion\xc3\xa1rio Publico",1
"31338",2010-07-08,"Embargos de Declara\xc3\xa7\xc3\xa3o",1000
"31339",2010-07-08,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"31340",2010-07-08,"Habeas Corpus",118
"31341",2010-07-08,"Mandado de Seguran\xc3\xa7a",9
"31342",2010-07-08,"Medida Cautelar",2
"31343",2010-07-08,"Medida Cautelar Inominada",2
"31344",2010-07-08,"Recurso C\xc3\xadvel",528
"31345",2010-07-08,"Recurso em Sentido Estrito",43
"31346",2010-07-08,"Reexame Necess\xc3\xa1rio",6
"31347",2010-07-08,"Restaura\xc3\xa7\xc3\xa3o de Autos",1
"31348",2010-07-09,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"31349",2010-07-09,"Agravo",2
"31350",2010-07-09,"Agravo de Instrumento",405
"31351",2010-07-09,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"31352",2010-07-09,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",37
"31353",2010-07-09,"Apela\xc3\xa7\xc3\xa3o Crime",1
"31354",2010-07-09,"Conflito de Compet\xc3\xaancia",5
"31355",2010-07-09,"Embargos de Declara\xc3\xa7\xc3\xa3o",10
"31356",2010-07-09,"Habeas Corpus",4
"31357",2010-07-09,"Mandado de Seguran\xc3\xa7a",3
"31358",2010-07-10,"Agravo de Instrumento",12
"31359",2010-07-11,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1
"31360",2010-07-12,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"31361",2010-07-12,"Agravo",9
"31362",2010-07-12,"Agravo de Instrumento",409
"31363",2010-07-12,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",114
"31364",2010-07-12,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",3
"31365",2010-07-12,"Cautelar Inominada",1
"31366",2010-07-12,"Conflito de Compet\xc3\xaancia",8
"31367",2010-07-12,"Correi\xc3\xa7\xc3\xa3o Parcial",3
"31368",2010-07-12,"Embargos de Declara\xc3\xa7\xc3\xa3o",15
"31369",2010-07-12,"Habeas Corpus",9
"31370",2010-07-12,"Recurso Crime",96
"31371",2010-07-12,"Revis\xc3\xa3o Criminal",1
"31372",2010-07-13,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31373",2010-07-13,"Agravo",3
"31374",2010-07-13,"Agravo de Instrumento",381
"31375",2010-07-13,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",286
"31376",2010-07-13,"Apela\xc3\xa7\xc3\xa3o Crime",2
"31377",2010-07-13,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",3
"31378",2010-07-13,"Cautelar Inominada",1
"31379",2010-07-13,"Conflito de Compet\xc3\xaancia",1
"31380",2010-07-13,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"31381",2010-07-13,"Embargos de Declara\xc3\xa7\xc3\xa3o",8
"31382",2010-07-13,"Exce\xc3\xa7\xc3\xa3o de Incompet\xc3\xaancia",1
"31383",2010-07-13,"Habeas Corpus",4
"31384",2010-07-13,"Reexame Necess\xc3\xa1rio",3
"31385",2010-07-14,"A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade",1
"31386",2010-07-14,"Agravo",101
"31387",2010-07-14,"Agravo de Instrumento",555
"31388",2010-07-14,"Agravo Regimental",8
"31389",2010-07-14,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",991
"31390",2010-07-14,"Apela\xc3\xa7\xc3\xa3o Crime",1
"31391",2010-07-14,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",6
"31392",2010-07-14,"Conflito de Compet\xc3\xaancia",12
"31393",2010-07-14,"Embargos de Declara\xc3\xa7\xc3\xa3o",416
"31394",2010-07-14,"Mandado de Seguran\xc3\xa7a",12
"31395",2010-07-14,"Recurso C\xc3\xadvel",709
"31396",2010-07-14,"Reexame Necess\xc3\xa1rio",6
"31397",2010-07-15,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31398",2010-07-15,"Agravo",214
"31399",2010-07-15,"Agravo de Instrumento",519
"31400",2010-07-15,"Agravo em Execu\xc3\xa7\xc3\xa3o",1
"31401",2010-07-15,"Agravo Regimental",13
"31402",2010-07-15,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",556
"31403",2010-07-15,"Apela\xc3\xa7\xc3\xa3o Crime",64
"31404",2010-07-15,"Cautelar Inominada",2
"31405",2010-07-15,"Conflito de Compet\xc3\xaancia",5
"31406",2010-07-15,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"31407",2010-07-15,"Embargos de Declara\xc3\xa7\xc3\xa3o",275
"31408",2010-07-15,"Exce\xc3\xa7\xc3\xa3o de Incompet\xc3\xaancia",1
"31409",2010-07-15,"Habeas Corpus",15
"31410",2010-07-15,"Mandado de Seguran\xc3\xa7a",7
"31411",2010-07-15,"Recurso C\xc3\xadvel",415
"31412",2010-07-16,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",10
"31413",2010-07-16,"Agravo",2
"31414",2010-07-16,"Agravo de Instrumento",396
"31415",2010-07-16,"Agravo Regimental",1
"31416",2010-07-16,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",55
"31417",2010-07-16,"Apela\xc3\xa7\xc3\xa3o Crime",1
"31418",2010-07-16,"Cautelar Inominada",1
"31419",2010-07-16,"Conflito de Compet\xc3\xaancia",7
"31420",2010-07-16,"Embargos de Declara\xc3\xa7\xc3\xa3o",29
"31421",2010-07-16,"Embargos Infringentes",97
"31422",2010-07-16,"Embargos Infringentes e de Nulidade",8
"31423",2010-07-16,"Habeas Corpus",3
"31424",2010-07-16,"Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa",2
"31425",2010-07-16,"Peti\xc3\xa7\xc3\xa3o",1
"31426",2010-07-16,"Reexame Necess\xc3\xa1rio",1
"31427",2010-07-16,"Revis\xc3\xa3o Criminal",5
"31428",2010-07-17,"Agravo de Instrumento",2
"31429",2010-07-18,"Agravo de Instrumento",2
"31430",2010-07-18,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",5
"31431",2010-07-19,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31432",2010-07-19,"Agravo",4
"31433",2010-07-19,"Agravo de Instrumento",340
"31434",2010-07-19,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",552
"31435",2010-07-19,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",6
"31436",2010-07-19,"Conflito de Compet\xc3\xaancia",22
"31437",2010-07-19,"Embargos de Declara\xc3\xa7\xc3\xa3o",185
"31438",2010-07-19,"Habeas Corpus",3
"31439",2010-07-19,"Pedido Suspens\xc3\xa3o Liminar",1
"31440",2010-07-19,"Reexame Necess\xc3\xa1rio",1
"31441",2010-07-20,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",12
"31442",2010-07-20,"Agravo",108
"31443",2010-07-20,"Agravo de Instrumento",591
"31444",2010-07-20,"Agravo Regimental",4
"31445",2010-07-20,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31446",2010-07-20,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",11
"31447",2010-07-20,"Cautelar Inominada",1
"31448",2010-07-20,"Conflito de Compet\xc3\xaancia",2
"31449",2010-07-20,"Correi\xc3\xa7\xc3\xa3o Parcial",1
"31450",2010-07-20,"Embargos de Declara\xc3\xa7\xc3\xa3o",189
"31451",2010-07-20,"Embargos Infringentes",2
"31452",2010-07-20,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",1
"31453",2010-07-20,"Habeas Corpus",3
"31454",2010-07-20,"Recurso em Sentido Estrito",1
"31455",2010-07-21,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",2
"31456",2010-07-21,"Agravo",137
"31457",2010-07-21,"Agravo de Instrumento",465
"31458",2010-07-21,"Agravo Regimental",6
"31459",2010-07-21,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
"31460",2010-07-21,"Apela\xc3\xa7\xc3\xa3o Crime",77
"31461",2010-07-21,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",19
"31462",2010-07-21,"Cautelar Inominada",1
"31463",2010-07-21,"Conflito de Compet\xc3\xaancia",9
"31464",2010-07-21,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",3
"31465",2010-07-21,"Correi\xc3\xa7\xc3\xa3o Parcial",2
"31466",2010-07-21,"Desaforamento",1
"31467",2010-07-21,"Embargos de Declara\xc3\xa7\xc3\xa3o",241
"31468",2010-07-21,"Habeas Corpus",50
"31469",2010-07-21,"Mandado de Seguran\xc3\xa7a",1
"31470",2010-07-21,"Recurso em Sentido Estrito",7
"31471",2010-07-21,"Reexame Necess\xc3\xa1rio",9
"31472",2010-07-22,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",1
"31473",2010-07-22,"Agravo",335
"31474",2010-07-22,"Agravo de Instrumento",517
"31475",2010-07-22,"Agravo Regimental",23
"31476",2010-07-22,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",1000
